Cruise,Station Name,Date,Month,Parameter,Result,Units
WQNOV23,H6,11/9/2023,NOV,CHLA,2.7,ppb
WQNOV23,H2,11/9/2023,NOV,CHLA,1.6,ppb
WQOCT03,09,10/6/2003,OCT,CHLA,2,ug/L
WQOCT03,D3,10/6/2003,OCT,CHLA,3.3,ug/L
WQOCT03,C2,10/6/2003,OCT,CHLA,3.3,ug/L
WQOCT03,C1,10/6/2003,OCT,CHLA,3.9,ug/L
WQOCT03,B3,10/6/2003,OCT,CHLA,5.4,ug/L
WQOCT03,A4,10/6/2003,OCT,CHLA,5.2,ug/L
WQOCT03,H4,10/7/2003,OCT,CHLA,4.2,ug/L
WQOCT03,F3,10/7/2003,OCT,CHLA,3.3,ug/L
WQOCT03,F2,10/7/2003,OCT,CHLA,3.6,ug/L
WQOCT03,E1,10/7/2003,OCT,CHLA,4.9,ug/L
WQOCT03,15,10/7/2003,OCT,CHLA,5,ug/L
WQOCT03,H6,10/7/2003,OCT,CHLA,3.9,ug/L
WQOCT04,H4,10/6/2004,OCT,CHLA,8.8,ug/L
WQOCT04,M3,10/6/2004,OCT,CHLA,4,ug/L
WQOCT04,H2,10/6/2004,OCT,CHLA,8.5,ug/L
WQOCT04,H6,10/6/2004,OCT,CHLA,7.2,ug/L
WQOCT04,I2,10/6/2004,OCT,CHLA,4.7,ug/L
WQOCT04,J2,10/6/2004,OCT,CHLA,5.2,ug/L
WQOCT04,K2,10/6/2004,OCT,CHLA,6,ug/L
WQOCT04,15,10/8/2004,OCT,CHLA,20.2,ug/L
WQOCT04,F2,10/8/2004,OCT,CHLA,17.7,ug/L
WQOCT04,E1,10/8/2004,OCT,CHLA,9.8,ug/L
WQOCT04,F3,10/8/2004,OCT,CHLA,19.4,ug/L
WQOCT04,09,10/13/2004,OCT,CHLA,7,ug/L
WQOCT04,D3,10/13/2004,OCT,CHLA,18.6,ug/L
WQOCT04,C2,10/13/2004,OCT,CHLA,13.6,ug/L
WQOCT04,C1,10/13/2004,OCT,CHLA,16.4,ug/L
WQOCT04,B3,10/13/2004,OCT,CHLA,16.7,ug/L
WQOCT04,A4,10/13/2004,OCT,CHLA,19.9,ug/L
SSSEP05,NHHRBR6,9/22/2005,OCT,CHLA,16.1,ug/L
SSSEP05,32,9/22/2005,OCT,CHLA,11.3,ug/L
SSSEP05,H2,9/22/2005,OCT,CHLA,11.4,ug/L
SSSEP05,CONN11,9/26/2005,OCT,CHLA,11.7,ug/L
WQOCT05,M3,10/6/2005,OCT,CHLA,4.5,ug/L
WQOCT05,K2,10/6/2005,OCT,CHLA,7.4,ug/L
WQOCT05,H2,10/6/2005,OCT,CHLA,6,ug/L
WQOCT05,J2,10/6/2005,OCT,CHLA,9.4,ug/L
WQOCT05,I2,10/6/2005,OCT,CHLA,5.2,ug/L
WQOCT05,E1,10/11/2005,OCT,CHLA,2.2,ug/L
WQOCT05,F3,10/11/2005,OCT,CHLA,3,ug/L
WQOCT05,H6,10/11/2005,OCT,CHLA,2.9,ug/L
WQOCT05,H4,10/11/2005,OCT,CHLA,4.4,ug/L
WQOCT05,15,10/11/2005,OCT,CHLA,3.8,ug/L
WQOCT05,F2,10/11/2005,OCT,CHLA,2.4,ug/L
WQOCT05,C2,10/18/2005,OCT,CHLA,1.6,ug/L
WQOCT05,A4,10/18/2005,OCT,CHLA,1.7,ug/L
WQOCT05,B3,10/18/2005,OCT,CHLA,3.3,ug/L
WQOCT05,09,10/18/2005,OCT,CHLA,1.8,ug/L
WQOCT05,C1,10/18/2005,OCT,CHLA,2.6,ug/L
WQOCT05,D3,10/18/2005,OCT,CHLA,2.9,ug/L
WQOCT06,J2,10/3/2006,OCT,CHLA,7.647285,ug/L
WQOCT06,M3,10/3/2006,OCT,CHLA,4.437658,ug/L
WQOCT06,K2,10/3/2006,OCT,CHLA,4.18647,ug/L
WQOCT06,H4,10/4/2006,OCT,CHLA,7.033269,ug/L
WQOCT06,H6,10/4/2006,OCT,CHLA,4.912125,ug/L
WQOCT06,I2,10/4/2006,OCT,CHLA,7.089089,ug/L
WQOCT06,H2,10/13/2006,OCT,CHLA,8.512488,ug/L
WQOCT06,C2,10/16/2006,OCT,CHLA,2.73516,ug/L
WQOCT06,C1,10/16/2006,OCT,CHLA,3.516635,ug/L
WQOCT06,B3,10/16/2006,OCT,CHLA,13.61998,ug/L
WQOCT06,D3,10/16/2006,OCT,CHLA,3.600364,ug/L
WQOCT06,A4,10/16/2006,OCT,CHLA,7.814744,ug/L
WQOCT06,15,10/17/2006,OCT,CHLA,3.516635,ug/L
WQOCT06,09,10/17/2006,OCT,CHLA,2.483972,ug/L
WQOCT06,F2,10/17/2006,OCT,CHLA,2.344423,ug/L
WQOCT06,F3,10/17/2006,OCT,CHLA,2.623521,ug/L
WQOCT06,E1,10/17/2006,OCT,CHLA,1.897866,ug/L
WQOCT07,K2,10/2/2007,OCT,CHLA,8.4,ug/L
WQOCT07,I2,10/2/2007,OCT,CHLA,2.9,ug/L
WQOCT07,M3,10/2/2007,OCT,CHLA,7.4,ug/L
WQOCT07,J2,10/2/2007,OCT,CHLA,6.8,ug/L
WQOCT07,H6,10/2/2007,OCT,CHLA,3.1,ug/L
WQOCT07,H4,10/2/2007,OCT,CHLA,3.7,ug/L
WQOCT07,H2,10/2/2007,OCT,CHLA,5.9,ug/L
WQOCT07,B3,10/3/2007,OCT,CHLA,4.9,ug/L
WQOCT07,D3,10/3/2007,OCT,CHLA,3.4,ug/L
WQOCT07,C1,10/3/2007,OCT,CHLA,3.2,ug/L
WQOCT07,A4,10/3/2007,OCT,CHLA,2.9,ug/L
WQOCT07,09,10/3/2007,OCT,CHLA,3.8,ug/L
WQOCT07,C2,10/3/2007,OCT,CHLA,5,ug/L
WQOCT07,15,10/4/2007,OCT,CHLA,8.2,ug/L
WQOCT07,F2,10/4/2007,OCT,CHLA,5.8,ug/L
WQOCT07,E1,10/4/2007,OCT,CHLA,10.3,ug/L
WQOCT07,F3,10/4/2007,OCT,CHLA,5.6,ug/L
WQOCT08,M3,10/6/2008,OCT,CHLA,2.4,ug/L
WQOCT08,J2,10/6/2008,OCT,CHLA,3.6,ug/L
WQOCT08,H6,10/6/2008,OCT,CHLA,3.2,ug/L
WQOCT08,H4,10/6/2008,OCT,CHLA,3.6,ug/L
WQOCT08,H2,10/6/2008,OCT,CHLA,3.3,ug/L
WQOCT08,I2,10/6/2008,OCT,CHLA,0.1,ug/L
WQOCT08,K2,10/6/2008,OCT,CHLA,3.2,ug/L
WQOCT08,D3,10/7/2008,OCT,CHLA,2.8,ug/L
WQOCT08,09,10/7/2008,OCT,CHLA,3.3,ug/L
WQOCT08,C2,10/7/2008,OCT,CHLA,2.6,ug/L
WQOCT08,A4,10/7/2008,OCT,CHLA,3.7,ug/L
WQOCT08,B3,10/7/2008,OCT,CHLA,3.4,ug/L
WQOCT08,C1,10/7/2008,OCT,CHLA,2.4,ug/L
WQOCT08,F3,10/8/2008,OCT,CHLA,2.5,ug/L
WQOCT08,E1,10/8/2008,OCT,CHLA,2.2,ug/L
WQOCT08,15,10/8/2008,OCT,CHLA,5.2,ug/L
WQOCT08,F2,10/8/2008,OCT,CHLA,3.8,ug/L
WQOCT09,H2,10/5/2009,OCT,CHLA,5.3,ug/L
WQOCT09,M3,10/5/2009,OCT,CHLA,2.4,ug/L
WQOCT09,K2,10/5/2009,OCT,CHLA,3,ug/L
WQOCT09,J2,10/5/2009,OCT,CHLA,2.7,ug/L
WQOCT09,I2,10/5/2009,OCT,CHLA,5.2,ug/L
WQOCT09,09,10/6/2009,OCT,CHLA,2.6,ug/L
WQOCT09,B3,10/6/2009,OCT,CHLA,5.4,ug/L
WQOCT09,A4,10/6/2009,OCT,CHLA,3.5,ug/L
WQOCT09,C1,10/6/2009,OCT,CHLA,8.1,ug/L
WQOCT09,C2,10/6/2009,OCT,CHLA,7.3,ug/L
WQOCT09,D3,10/6/2009,OCT,CHLA,6.5,ug/L
WQOCT09,E1,10/8/2009,OCT,CHLA,4.4,ug/L
WQOCT09,15,10/8/2009,OCT,CHLA,5.6,ug/L
WQOCT09,F3,10/8/2009,OCT,CHLA,5.1,ug/L
WQOCT09,H4,10/8/2009,OCT,CHLA,4.6,ug/L
WQOCT09,H6,10/8/2009,OCT,CHLA,7.9,ug/L
WQOCT09,F2,10/8/2009,OCT,CHLA,5.6,ug/L
WQOCT10,J2,10/6/2010,OCT,CHLA,2.3,ug/L
WQOCT10,H2,10/6/2010,OCT,CHLA,1.3,ug/L
WQOCT10,I2,10/6/2010,OCT,CHLA,1.1,ug/L
WQOCT10,K2,10/6/2010,OCT,CHLA,1.1,ug/L
WQOCT10,09,10/12/2010,OCT,CHLA,3,ug/L
WQOCT10,E1,10/12/2010,OCT,CHLA,8.2,ug/L
WQOCT10,F2,10/12/2010,OCT,CHLA,2.6,ug/L
WQOCT10,F3,10/12/2010,OCT,CHLA,3.6,ug/L
WQOCT10,C2,10/12/2010,OCT,CHLA,3,ug/L
WQOCT10,C1,10/12/2010,OCT,CHLA,5.9,ug/L
WQOCT10,B3,10/12/2010,OCT,CHLA,2.5,ug/L
WQOCT10,15,10/12/2010,OCT,CHLA,15.8,ug/L
WQOCT10,D3,10/12/2010,OCT,CHLA,5.8,ug/L
WQOCT10,A4,10/12/2010,OCT,CHLA,2.8,ug/L
WQOCT10,H4,10/13/2010,OCT,CHLA,2,ug/L
WQOCT10,H6,10/13/2010,OCT,CHLA,1.1,ug/L
WQOCT11,H6,10/4/2011,OCT,CHLA,3.6,ug/L
WQOCT11,H2,10/4/2011,OCT,CHLA,4.7,ug/L
WQOCT11,M3,10/4/2011,OCT,CHLA,2.9,ug/L
WQOCT11,I2,10/4/2011,OCT,CHLA,3.1,ug/L
WQOCT11,J2,10/4/2011,OCT,CHLA,3.3,ug/L
WQOCT11,K2,10/4/2011,OCT,CHLA,3.2,ug/L
WQOCT11,D3,10/6/2011,OCT,CHLA,3.9,ug/L
WQOCT11,09,10/6/2011,OCT,CHLA,5.2,ug/L
WQOCT11,B3,10/6/2011,OCT,CHLA,3.8,ug/L
WQOCT11,C1,10/6/2011,OCT,CHLA,4,ug/L
WQOCT11,C2,10/6/2011,OCT,CHLA,3.4,ug/L
WQOCT11,A4,10/6/2011,OCT,CHLA,5.1,ug/L
WQOCT11,E1,10/7/2011,OCT,CHLA,4.7,ug/L
WQOCT11,15,10/7/2011,OCT,CHLA,4.4,ug/L
WQOCT11,H4,10/7/2011,OCT,CHLA,3.4,ug/L
WQOCT11,F2,10/7/2011,OCT,CHLA,7.7,ug/L
WQOCT11,F3,10/7/2011,OCT,CHLA,3.8,ug/L
WQOCT12,15,10/2/2012,OCT,CHLA,3,ug/L
WQOCT12,E1,10/2/2012,OCT,CHLA,4.9,ug/L
WQOCT12,F2,10/2/2012,OCT,CHLA,3.3,ug/L
WQOCT12,F3,10/2/2012,OCT,CHLA,4.1,ug/L
WQOCT12,C1,10/3/2012,OCT,CHLA,3.2,ug/L
WQOCT12,09,10/3/2012,OCT,CHLA,2.8,ug/L
WQOCT12,A4,10/3/2012,OCT,CHLA,1.8,ug/L
WQOCT12,B3,10/3/2012,OCT,CHLA,2.3,ug/L
WQOCT12,C2,10/3/2012,OCT,CHLA,3.2,ug/L
WQOCT12,D3,10/3/2012,OCT,CHLA,4.4,ug/L
WQOCT12,H6,10/4/2012,OCT,CHLA,3.9,ug/L
WQOCT12,H4,10/4/2012,OCT,CHLA,4.1,ug/L
WQOCT12,H2,10/4/2012,OCT,CHLA,4.8,ug/L
WQOCT12,I2,10/9/2012,OCT,CHLA,1.8,ug/L
WQOCT12,J2,10/10/2012,OCT,CHLA,4.5,ug/L
WQOCT12,K2,10/10/2012,OCT,CHLA,3.2,ug/L
WQOCT12,M3,10/10/2012,OCT,CHLA,3.2,ug/L
WQOCT13,J2,10/1/2013,OCT,CHLA,3.4,ppb
WQOCT13,I2,10/1/2013,OCT,CHLA,3.8,ppb
WQOCT13,H6,10/1/2013,OCT,CHLA,7.8,ppb
WQOCT13,H2,10/1/2013,OCT,CHLA,5.9,ppb
WQOCT13,M3,10/1/2013,OCT,CHLA,3.5,ppb
WQOCT13,K2,10/1/2013,OCT,CHLA,5.6,ppb
WQOCT13,C1,10/2/2013,OCT,CHLA,7.4,ppb
WQOCT13,E1,10/2/2013,OCT,CHLA,8,ppb
WQOCT13,B3,10/2/2013,OCT,CHLA,10.3,ppb
WQOCT13,A4,10/2/2013,OCT,CHLA,17.9,ppb
WQOCT13,09,10/2/2013,OCT,CHLA,2.6,ppb
WQOCT13,C2,10/2/2013,OCT,CHLA,4.8,ppb
WQOCT13,D3,10/2/2013,OCT,CHLA,4.9,ppb
WQOCT13,F2,10/3/2013,OCT,CHLA,5.9,ppb
WQOCT13,F3,10/3/2013,OCT,CHLA,6.4,ppb
WQOCT13,H4,10/3/2013,OCT,CHLA,5.3,ppb
WQOCT13,15,10/3/2013,OCT,CHLA,6.2,ppb
WQOCT14,J2,9/30/2014,OCT,CHLA,1.6,ppb
WQOCT14,K2,9/30/2014,OCT,CHLA,1,ppb
WQOCT14,H2,9/30/2014,OCT,CHLA,3.2,ppb
WQOCT14,I2,9/30/2014,OCT,CHLA,2,ppb
WQOCT14,H6,9/30/2014,OCT,CHLA,1,ppb
WQOCT14,M3,9/30/2014,OCT,CHLA,1.6,ppb
WQOCT14,B3,10/1/2014,OCT,CHLA,1.8,ppb
WQOCT14,C1,10/1/2014,OCT,CHLA,3.6,ppb
WQOCT14,A4,10/1/2014,OCT,CHLA,2.8,ppb
WQOCT14,D3,10/1/2014,OCT,CHLA,1.3,ppb
WQOCT14,C2,10/1/2014,OCT,CHLA,2.6,ppb
WQOCT14,09,10/1/2014,OCT,CHLA,2.5,ppb
WQOCT14,E1,10/3/2014,OCT,CHLA,2.2,ppb
WQOCT14,F2,10/3/2014,OCT,CHLA,0.7,ppb
WQOCT14,15,10/3/2014,OCT,CHLA,1.7,ppb
WQOCT14,H4,10/3/2014,OCT,CHLA,1.8,ppb
WQOCT14,F3,10/3/2014,OCT,CHLA,1.5,ppb
WQOCT15,H6,10/7/2015,OCT,CHLA,4.2,ppb
WQOCT15,M3,10/7/2015,OCT,CHLA,0.8,ppb
WQOCT15,K2,10/7/2015,OCT,CHLA,1.5,ppb
WQOCT15,J2,10/7/2015,OCT,CHLA,3.5,ppb
WQOCT15,H2,10/7/2015,OCT,CHLA,4.2,ppb
WQOCT15,A4,10/8/2015,OCT,CHLA,4.5,ppb
WQOCT15,D3,10/8/2015,OCT,CHLA,,ppb
WQOCT15,C2,10/8/2015,OCT,CHLA,3.9,ppb
WQOCT15,B3,10/8/2015,OCT,CHLA,6.7,ppb
WQOCT15,09,10/8/2015,OCT,CHLA,3.8,ppb
WQOCT15,C1,10/8/2015,OCT,CHLA,2.5,ppb
WQOCT15,E1,10/9/2015,OCT,CHLA,4,ppb
WQOCT15,F3,10/9/2015,OCT,CHLA,3.7,ppb
WQOCT15,F2,10/9/2015,OCT,CHLA,3.9,ppb
WQOCT15,15,10/9/2015,OCT,CHLA,5.8,ppb
WQOCT15,H4,10/13/2015,OCT,CHLA,2,ppb
WQOCT15,I2,10/13/2015,OCT,CHLA,2.2,ppb
WQOCT16,K2,10/3/2016,OCT,CHLA,3.1,ppb
WQOCT16,I2,10/3/2016,OCT,CHLA,2,ppb
WQOCT16,J2,10/3/2016,OCT,CHLA,3.8,ppb
WQOCT16,H2,10/3/2016,OCT,CHLA,4.5,ppb
WQOCT16,H6,10/3/2016,OCT,CHLA,2.3,ppb
WQOCT16,M3,10/3/2016,OCT,CHLA,2.2,ppb
WQOCT16,09,10/4/2016,OCT,CHLA,2.5,ppb
WQOCT16,B3,10/5/2016,OCT,CHLA,3.1,ppb
WQOCT16,C2,10/5/2016,OCT,CHLA,2,ppb
WQOCT16,A4,10/5/2016,OCT,CHLA,2.7,ppb
WQOCT16,D3,10/5/2016,OCT,CHLA,0.5,ppb
WQOCT16,C1,10/5/2016,OCT,CHLA,1.5,ppb
WQOCT16,F3,10/6/2016,OCT,CHLA,1.4,ppb
WQOCT16,H4,10/6/2016,OCT,CHLA,2.1,ppb
WQOCT16,F2,10/6/2016,OCT,CHLA,2,ppb
WQOCT16,15,10/6/2016,OCT,CHLA,1.7,ppb
WQOCT16,E1,10/6/2016,OCT,CHLA,1.5,ppb
WQOCT17,M3,10/6/2017,OCT,CHLA,3,ppb
WQOCT17,I2,10/6/2017,OCT,CHLA,3.4,ppb
WQOCT17,J2,10/6/2017,OCT,CHLA,4,ppb
WQOCT17,K2,10/6/2017,OCT,CHLA,3.6,ppb
WQOCT17,E1,10/10/2017,OCT,CHLA,0.9,ppb
WQOCT17,A4,10/10/2017,OCT,CHLA,2.7,ppb
WQOCT17,B3,10/10/2017,OCT,CHLA,2.6,ppb
WQOCT17,C1,10/10/2017,OCT,CHLA,5.6,ppb
WQOCT17,D3,10/10/2017,OCT,CHLA,1.7,ppb
WQOCT17,09,10/10/2017,OCT,CHLA,2.2,ppb
WQOCT17,C2,10/10/2017,OCT,CHLA,3.2,ppb
WQOCT17,H6,10/11/2017,OCT,CHLA,5.6,ppb
WQOCT17,15,10/11/2017,OCT,CHLA,2.5,ppb
WQOCT17,F2,10/11/2017,OCT,CHLA,1.1,ppb
WQOCT17,F3,10/11/2017,OCT,CHLA,1,ppb
WQOCT17,H2,10/11/2017,OCT,CHLA,7.7,ppb
WQOCT17,H4,10/11/2017,OCT,CHLA,6.9,ppb
WQOCT18,M3,10/2/2018,OCT,CHLA,2.6,ppb
WQOCT18,H6,10/2/2018,OCT,CHLA,6.1,ppb
WQOCT18,H4,10/2/2018,OCT,CHLA,6.2,ppb
WQOCT18,J2,10/2/2018,OCT,CHLA,3.2,ppb
WQOCT18,H2,10/2/2018,OCT,CHLA,5.2,ppb
WQOCT18,K2,10/2/2018,OCT,CHLA,2.6,ppb
WQOCT18,I2,10/2/2018,OCT,CHLA,2.2,ppb
WQOCT18,E1,10/3/2018,OCT,CHLA,8.9,ppb
WQOCT18,D3,10/3/2018,OCT,CHLA,11.4,ppb
WQOCT18,09,10/3/2018,OCT,CHLA,5.9,ppb
WQOCT18,A4,10/3/2018,OCT,CHLA,9.7,ppb
WQOCT18,B3,10/3/2018,OCT,CHLA,8.8,ppb
WQOCT18,C1,10/3/2018,OCT,CHLA,11.6,ppb
WQOCT18,C2,10/3/2018,OCT,CHLA,7.5,ppb
WQOCT18,15,10/4/2018,OCT,CHLA,13.7,ppb
WQOCT18,F2,10/4/2018,OCT,CHLA,15.3,ppb
WQOCT18,F3,10/4/2018,OCT,CHLA,11.9,ppb
WQOCT19,H4,9/30/2019,OCT,CHLA,5.6,ppb
WQOCT19,H2,9/30/2019,OCT,CHLA,7.7,ppb
WQOCT19,I2,9/30/2019,OCT,CHLA,4.6,ppb
WQOCT19,H6,9/30/2019,OCT,CHLA,5.8,ppb
WQOCT19,K2,9/30/2019,OCT,CHLA,4.3,ppb
WQOCT19,M3,9/30/2019,OCT,CHLA,3.6,ppb
WQOCT19,J2,9/30/2019,OCT,CHLA,5.6,ppb
WQOCT19,A4,10/1/2019,OCT,CHLA,6.8,ppb
WQOCT19,B3,10/1/2019,OCT,CHLA,6.3,ppb
WQOCT19,09,10/1/2019,OCT,CHLA,6,ppb
WQOCT19,C1,10/1/2019,OCT,CHLA,7,ppb
WQOCT19,C2,10/1/2019,OCT,CHLA,6.4,ppb
WQOCT19,D3,10/1/2019,OCT,CHLA,8.5,ppb
WQOCT19,15,10/2/2019,OCT,CHLA,7,ppb
WQOCT19,F2,10/2/2019,OCT,CHLA,5.9,ppb
WQOCT19,F3,10/2/2019,OCT,CHLA,6.5,ppb
WQOCT19,E1,10/2/2019,OCT,CHLA,8.2,ppb
WQOCT20,M3,10/6/2020,OCT,CHLA,1.6,ppb
WQOCT20,K2,10/6/2020,OCT,CHLA,1.8,ppb
WQOCT20,J2,10/6/2020,OCT,CHLA,3.5,ppb
WQOCT20,H2,10/6/2020,OCT,CHLA,1.7,ppb
WQOCT20,I2,10/6/2020,OCT,CHLA,2.4,ppb
WQOCT20,B3,10/14/2020,OCT,CHLA,2.5,ppb
WQOCT20,A4,10/14/2020,OCT,CHLA,4.5,ppb
WQOCT20,09,10/14/2020,OCT,CHLA,1.8,ppb
WQOCT20,C1,10/14/2020,OCT,CHLA,3.2,ppb
WQOCT20,D3,10/14/2020,OCT,CHLA,2.3,ppb
WQOCT20,C2,10/14/2020,OCT,CHLA,2.5,ppb
WQOCT20,E1,10/15/2020,OCT,CHLA,2.3,ppb
WQOCT20,H6,10/15/2020,OCT,CHLA,2.8,ppb
WQOCT20,H4,10/15/2020,OCT,CHLA,3.4,ppb
WQOCT20,F2,10/15/2020,OCT,CHLA,2.5,ppb
WQOCT20,15,10/15/2020,OCT,CHLA,2.3,ppb
WQOCT20,F3,10/15/2020,OCT,CHLA,1.6,ppb
WQOCT21,J2,10/4/2021,OCT,CHLA,14.5,ppb
WQOCT21,K2,10/4/2021,OCT,CHLA,14.3,ppb
WQOCT21,M3,10/4/2021,OCT,CHLA,9,ppb
WQOCT21,C1,10/5/2021,OCT,CHLA,11.2,ppb
WQOCT21,A4,10/5/2021,OCT,CHLA,12.9,ppb
WQOCT21,B3,10/5/2021,OCT,CHLA,10.4,ppb
WQOCT21,D3,10/5/2021,OCT,CHLA,12.4,ppb
WQOCT21,E1,10/5/2021,OCT,CHLA,12.5,ppb
WQOCT21,F2,10/5/2021,OCT,CHLA,13.8,ppb
WQOCT21,09,10/5/2021,OCT,CHLA,14.4,ppb
WQOCT21,C2,10/5/2021,OCT,CHLA,10.6,ppb
WQOCT21,F3,10/6/2021,OCT,CHLA,12.9,ppb
WQOCT21,H2,10/6/2021,OCT,CHLA,13.3,ppb
WQOCT21,H4,10/6/2021,OCT,CHLA,17.5,ppb
WQOCT21,H6,10/6/2021,OCT,CHLA,18.5,ppb
WQOCT21,I2,10/6/2021,OCT,CHLA,10.8,ppb
WQOCT21,15,10/6/2021,OCT,CHLA,15.9,ppb
WQOCT22,H4,10/6/2022,OCT,CHLA,3.2,ppb
WQOCT22,H2,10/6/2022,OCT,CHLA,3.7,ppb
WQOCT22,I2,10/6/2022,OCT,CHLA,2.3,ppb
WQOCT22,J2,10/6/2022,OCT,CHLA,4.1,ppb
WQOCT22,H6,10/6/2022,OCT,CHLA,4.8,ppb
WQOCT22,M3,10/6/2022,OCT,CHLA,3.1,ppb
WQOCT22,K2,10/6/2022,OCT,CHLA,2.7,ppb
WQOCT22,15,10/7/2022,OCT,CHLA,6.1,ppb
WQOCT22,E1,10/7/2022,OCT,CHLA,5.4,ppb
WQOCT22,F2,10/7/2022,OCT,CHLA,3.4,ppb
WQOCT22,F3,10/7/2022,OCT,CHLA,4.5,ppb
WQOCT22,C1,10/11/2022,OCT,CHLA,7.2,ppb
WQOCT22,C2,10/11/2022,OCT,CHLA,6.2,ppb
WQOCT22,B3,10/11/2022,OCT,CHLA,11,ppb
WQOCT22,A4,10/11/2022,OCT,CHLA,10.6,ppb
WQOCT22,09,10/11/2022,OCT,CHLA,5.4,ppb
WQOCT22,D3,10/11/2022,OCT,CHLA,6.8,ppb
WQOCT23,I2,10/5/2023,OCT,CHLA,1.6,ppb
WQOCT23,H4,10/5/2023,OCT,CHLA,5.3,ppb
WQOCT23,H6,10/5/2023,OCT,CHLA,3.5,ppb
WQOCT23,J2,10/5/2023,OCT,CHLA,2.4,ppb
WQOCT23,H2,10/5/2023,OCT,CHLA,5.2,ppb
WQOCT23,M3,10/5/2023,OCT,CHLA,2.7,ppb
WQOCT23,K2,10/5/2023,OCT,CHLA,1.6,ppb
WQOCT23,15,10/6/2023,OCT,CHLA,4.6,ppb
WQOCT23,F3,10/6/2023,OCT,CHLA,4.9,ppb
WQOCT23,E1,10/6/2023,OCT,CHLA,7.1,ppb
WQOCT23,F2,10/6/2023,OCT,CHLA,5.4,ppb
WQOCT23,D3,10/10/2023,OCT,CHLA,5.4,ppb
WQOCT23,09,10/10/2023,OCT,CHLA,3.9,ppb
WQOCT23,A4,10/10/2023,OCT,CHLA,4,ppb
WQOCT23,B3,10/10/2023,OCT,CHLA,5.2,ppb
WQOCT23,C2,10/10/2023,OCT,CHLA,4.5,ppb
WQOCT23,C1,10/10/2023,OCT,CHLA,5.7,ppb
WQOCT24,J2,10/2/2024,OCT,CHLA,1.5,ppb
WQOCT24,K2,10/2/2024,OCT,CHLA,1.9,ppb
WQOCT24,M3,10/2/2024,OCT,CHLA,2,ppb
WQOCT24,I2,10/2/2024,OCT,CHLA,0.9,ppb
WQOCT24,H2,10/2/2024,OCT,CHLA,1.9,ppb
WQOCT24,B3,10/3/2024,OCT,CHLA,1.8,ppb
WQOCT24,09,10/3/2024,OCT,CHLA,2.4,ppb
WQOCT24,D3,10/3/2024,OCT,CHLA,1.8,ppb
WQOCT24,C1,10/3/2024,OCT,CHLA,2.5,ppb
WQOCT24,A4,10/3/2024,OCT,CHLA,2.9,ppb
WQOCT24,C2,10/3/2024,OCT,CHLA,2.4,ppb
WQOCT24,15,10/4/2024,OCT,CHLA,3.2,ppb
WQOCT24,H6,10/4/2024,OCT,CHLA,2,ppb
WQOCT24,H4,10/4/2024,OCT,CHLA,2.5,ppb
WQOCT24,F3,10/4/2024,OCT,CHLA,1.6,ppb
WQOCT24,F2,10/4/2024,OCT,CHLA,1.4,ppb
WQOCT24,E1,10/4/2024,OCT,CHLA,1.9,ppb
HYAUG03,01,8/20/2003,SEP,CHLA,7.1,ug/L
HYAUG03,07,8/20/2003,SEP,CHLA,6.3,ug/L
HYAUG03,14,8/21/2003,SEP,CHLA,4.9,ug/L
SSAUG03,J2,8/27/2003,SEP,CHLA,4.1,ug/L
SSAUG03,32,8/27/2003,SEP,CHLA,4.9,ug/L
SSAUG03,29,8/27/2003,SEP,CHLA,7.5,ug/L
SSAUG03,26,8/27/2003,SEP,CHLA,8.2,ug/L
WQSEP03,C1,9/3/2003,SEP,CHLA,1.8,ug/L
WQSEP03,09,9/3/2003,SEP,CHLA,2.7,ug/L
WQSEP03,A4,9/3/2003,SEP,CHLA,3.1,ug/L
WQSEP03,B3,9/3/2003,SEP,CHLA,2.5,ug/L
WQSEP03,C2,9/3/2003,SEP,CHLA,1.1,ug/L
WQSEP03,E1,9/5/2003,SEP,CHLA,2.3,ug/L
WQSEP03,15,9/5/2003,SEP,CHLA,7,ug/L
WQSEP03,D3,9/5/2003,SEP,CHLA,3.3,ug/L
WQSEP03,H6,9/8/2003,SEP,CHLA,5,ug/L
WQSEP03,H4,9/8/2003,SEP,CHLA,6.2,ug/L
WQSEP03,F3,9/8/2003,SEP,CHLA,3.6,ug/L
WQSEP03,F2,9/8/2003,SEP,CHLA,5.9,ug/L
WQSEP03,J2,9/9/2003,SEP,CHLA,0.9,ug/L
WQSEP03,K2,9/9/2003,SEP,CHLA,2.1,ug/L
WQSEP03,M3,9/9/2003,SEP,CHLA,2.4,ug/L
WQSEP03,H2,9/9/2003,SEP,CHLA,6.2,ug/L
WQSEP03,I2,9/9/2003,SEP,CHLA,4.5,ug/L
HYAUG04,13,8/20/2004,SEP,CHLA,5.6,ug/L
WQSEP04,K2,8/31/2004,SEP,CHLA,2.873,ug/L
WQSEP04,J2,8/31/2004,SEP,CHLA,3.6907,ug/L
WQSEP04,I2,8/31/2004,SEP,CHLA,3.6907,ug/L
WQSEP04,H2,8/31/2004,SEP,CHLA,5.9228,ug/L
WQSEP04,M3,8/31/2004,SEP,CHLA,3.0056,ug/L
WQSEP04,H4,9/1/2004,SEP,CHLA,7.4919,ug/L
WQSEP04,H6,9/1/2004,SEP,CHLA,4.6852,ug/L
WQSEP04,F3,9/1/2004,SEP,CHLA,6.3869,ug/L
